c,Rg
0,2.555483883435777
1,3.018834883941154
2,3.627163075311062
3,1.975539876666629
4,2.02413343359572
5,1.9368447109925977
6,1.8283047245741069
7,2.2984641265201424
8,2.813120672029552
9,2.438709215015189
10,2.5145348361277473
11,1.8486466848481347
12,2.812379523072944
13,2.4457932025418665
14,2.3215903167010326
15,2.5218618492891323
16,1.8312211227757285
17,2.440463502062672
18,1.8165810543160468
19,2.1203301603995546
20,2.80270580742967
21,2.03545810168129
22,1.7931832815693995
23,1.6838782686999672
24,2.5265044307501223
25,2.5023272897245077
26,1.5151489803316374
27,1.839118006083351
28,2.4689065142690194
29,2.6389964926464
30,2.3523916218606122
31,2.1673587127423097
32,1.9062021971973488
33,1.811291180235801
34,2.7441481609235314
35,2.2880943959767044
