c,x,y,z
0,3.48222,5.63937,10.44124
1,6.99383,1.59156,11.01859
2,1.72897,1.8415,14.57322
3,5.34411,1.3482,9.11022
4,1.35665,4.5,12.85527
5,0.22567,2.44042,13.89919
6,6.14283,3.40844,10.95843
7,6.64422,0.37847,10.27939
8,5.73241,6.26153,8.88843
9,5.26146,0.90563,9.68812
10,2.033,1.55093,10.42429
11,3.10601,2.21038,10.36173
12,1.45167,6.90887,9.35554
13,0.8415,4.05311,11.1039
14,3.40174,0.00617,9.2896
15,6.56233,5.55418,8.53286
16,7.07776,2.99397,11.2358
17,5.7417,4.40521,11.41569
18,4.5,2.53765,7.68218
19,4.5,0.2321,9.90142
20,0.05728,6.39942,7.35615
21,2.67388,4.42058,16.59334
22,7.31567,2.8116,0.57861
23,4.63264,3.10244,10.10334
24,5.89399,5.32938,2.94018
25,2.5181,7.42224,8.6019
26,1.24984,0.1539,7.7005
27,2.12762,2.92394,11.37945
28,1.80147,5.75879,13.17689
29,3.28732,4.28732,9.27728
30,3.17514,1.78962,10.24723
31,1.30928,5.48842,2.30473
32,4.46357,4.87359,10.31517
33,2.26492,5.65545,14.34441
34,3.23496,3.6884,9.00152
35,5.28113,5.3886,8.72527
