c,Rg
0,1.8422116932100938
1,2.1529874005669423
2,2.4528028217938753
3,2.3450213142101717
4,1.7942377962243468
5,2.250648518738543
6,1.872740399681707
7,2.585478042567757
8,1.8236652667636128
9,2.2756695000153253
10,2.367993623597834
11,2.215162118988134
12,2.1431582500832733
13,1.7508541370999469
14,2.4807321006912457
15,1.8076646373152296
16,2.342310284782953
17,1.6663433322997996
18,2.1286723896832975
19,2.2052303298068434
20,2.2744802042224945
21,2.164320362862208
22,2.426113550784464
23,2.0873200586876943
24,2.0063501430458244
25,2.0716990227588563
26,2.364344840627103
27,2.2359295824555834
28,1.7902186438812437
29,1.9772254487538847
30,2.356450587260425
31,1.8210769878563622
32,2.6082862416920425
33,2.4337943584658093
34,1.9684084965270803
35,1.4203518517958853
