c,Rg
0,2.1368903698131074
1,2.7335174327046095
2,2.298908568625555
3,1.8844741845406108
4,2.5133285975574307
5,2.030657975287813
6,1.5821816023769206
7,2.212706279581635
8,1.8105358439147237
9,2.619361231693712
10,2.100579261846598
11,2.2800113903662846
12,1.8821371129915059
13,1.8935471334772738
14,1.9266832045253315
15,2.160266156680699
16,1.6414580084181258
17,1.758332762164204
18,3.0682722058676606
19,2.163558752287536
20,2.0309218708261527
21,2.860783879743453
22,1.8706873821940424
23,2.3761980672073615
24,1.6827463767900381
25,2.092272051168299
26,2.304509897809077
27,2.2134401012451184
28,2.221809853992911
29,2.3239698366803303
30,2.057051345081109
31,2.1698899885708496
32,2.206614009993592
33,2.5145780485202684
34,2.2405754756535208
35,2.5894598065233607
