c,Rg
0,2.0725503721260914
1,2.044262621313612
2,2.1203218941472075
3,2.9630146438551397
4,1.6048706815192308
5,1.660382257553965
6,2.171189156936816
7,1.7501086897675815
8,2.458444579058068
9,2.477513355302045
10,2.759492084732261
11,2.829763720419074
12,2.486542998401596
13,2.2002727763847822
14,1.9586765765945129
15,2.061323397868467
16,2.1507355112844535
17,2.208465416754358
18,1.9821575144775958
19,1.8323162693432593
20,2.1442215889688265
21,2.0187431365827604
22,2.5926312937631533
23,2.1541831214871223
24,2.670709548322318
25,1.7060275932410938
26,2.1002708555564924
27,2.1528538678228952
28,2.0068225307933933
29,1.5877658752158645
30,2.7071322772446855
31,2.130289223063385
32,1.7024820966459528
33,2.4740161350524774
34,1.969622311053568
35,1.9698958384645622
