c,Rg
0,2.178156526170697
1,2.165759196886856
2,2.2558118602622867
3,2.7635566106378207
4,2.4575598663104827
5,2.756602793403504
6,2.2707468464802503
7,2.823008318266172
8,2.946715681788794
9,2.8450592631788885
10,2.6777303576163156
11,2.0464137664949384
12,1.865041840897946
13,2.7254252191905763
14,2.366930315577542
15,2.592057068391821
16,2.2213966513434737
17,2.625673816546907
18,2.060639683059607
19,2.2701587066106197
20,2.0468015361289917
21,2.0833507354259866
22,2.1256533740711343
23,2.3430284873428233
24,1.5133348151020647
25,2.350128103933911
26,2.408768704151563
27,2.8710652475518557
28,1.975285602109224
29,2.315728524050261
30,2.4616099313457442
31,2.627031722952732
32,2.1051922907183562
33,2.042805755327706
34,2.022797610390125
35,1.8381024135232509
