c,Rg
0,1.676623249898438
1,2.130249548667949
2,1.824404775536394
3,1.7063945563087104
4,2.5648150646001753
5,2.070061015815717
6,1.7575420736926897
7,1.6795579781894996
8,2.6048834639000646
9,1.9498353972835754
10,2.0925270531345586
11,2.322549938623495
12,2.31241942287726
13,2.1707991867743086
14,2.4386622707541936
15,2.0721582276940147
16,2.3550051439009643
17,2.2844409535157615
18,2.2229155805833027
19,1.7053487357429271
20,1.9964974126705
21,2.1000881958146427
22,2.325849065201781
23,1.962683997208924
24,1.8760945109988463
25,2.5085838459178516
26,2.263549911223519
27,1.9769447428797797
28,2.9095737599861597
29,2.0936151242527843
30,2.079239797161453
31,2.670313075446398
32,2.383888523190629
33,1.9634918717682535
34,1.7484811290374282
35,1.6749756851369513
