c,x,y,z
0,2.80092,2.29604,10.99526
1,2.60693,1.8927,5.87398
2,5.01925,3.66839,16.99755
3,7.10314,6.4108,1.21252
4,2.62126,1.1585,10.57154
5,2.70163,6.72336,2.65205
6,5.34455,5.1242,12.86267
7,1.06475,3.34314,8.5538
8,1.44473,4.00189,11.84476
9,6.75775,0.89399,15.30806
10,2.58519,3.30663,18.04969
11,7.17068,6.5832,6.79377
12,3.60601,2.63304,2.60076
13,1.19154,7.44266,3.50957
14,0.42243,2.94115,3.57542
15,2.28962,6.00728,15.64812
16,1.71772,5.40551,18.82466
17,2.92394,5.90536,12.99764
18,1.8873,1.34455,7.59311
19,7.28491,2.03677,0.90576
20,0.04512,3.21449,14.96842
21,2.65208,2.78962,14.54781
22,4.13924,3.39399,9.94333
23,5.45558,3.65589,6.55574
24,5.73664,6.26781,7.18234
25,7.25421,3.44987,1.75627
26,4.41865,7.16829,5.60854
27,1.75654,3.65186,7.0538
28,0.97053,1.62719,18.39924
29,6.19674,0.99554,8.59981
30,5.27884,5.78275,0.60632
31,4.06493,1.41125,16.06845
32,7.35303,6.26153,15.55936
33,5.66746,6.39193,14.67332
34,2.90563,5.68518,6.78458
35,5.74019,1.96186,11.60028
