5.766281,0.000000,0.000000
4.402301,0.586438,0.097740
4.406094,0.716657,0.119443
4.280861,0.603362,0.100560
4.236754,0.664194,0.110699
4.216020,0.678176,0.113029
4.152746,0.655277,0.109213
3.946865,0.634355,0.105726
3.758033,0.750191,0.125032
3.487070,0.683291,0.113882
3.039846,0.670483,0.111747
2.533197,0.502044,0.083674
2.346813,0.453169,0.075528
2.231304,0.415968,0.069328
2.303494,0.313497,0.052250
2.215835,0.375094,0.062516
2.249876,0.382470,0.063745
2.267598,0.368221,0.061370
2.309059,0.392411,0.065402
2.174454,0.342628,0.057105
2.289447,0.377235,0.062872
2.234867,0.401383,0.066897
2.167286,0.331433,0.055239
2.350160,0.386795,0.064466
2.168176,0.307322,0.051220
2.255898,0.327447,0.054574
2.193466,0.333203,0.055534
2.153815,0.299815,0.049969
2.388352,0.437552,0.072925
2.312921,0.427903,0.071317
2.207482,0.309282,0.051547
2.175550,0.304635,0.050773
2.216562,0.315793,0.052632
2.137214,0.316227,0.052705
2.229253,0.313349,0.052225
2.272434,0.278055,0.046343
2.214549,0.402381,0.067063
2.264445,0.444333,0.074055
2.308502,0.383978,0.063996
2.263272,0.362344,0.060391
2.271946,0.396446,0.066074
