c,x,y,z
0,4.44409,5.07121,5.09981
1,4.92781,3.29749,10.96778
2,6.55933,1.55418,6.15051
3,2.81834,0.72651,12.17787
4,0.66257,3.54939,5.55792
5,1.36177,1.65974,20.23125
6,2.27234,2.53374,8.34928
7,4.63937,4.59156,9.52888
8,0.83502,5.16973,12.34348
9,0.3631,7.3623,16.60076
10,1.80821,3.62788,17.98631
11,2.0114,7.01998,3.57592
12,6.75823,3.66503,19.64546
13,2.77616,0.43767,1.94961
14,3.78246,7.01998,6.3507
15,3.64652,4.67403,16.33623
16,0.64614,3.11216,2.60124
17,6.96301,1.5,11.75208
18,5.90831,6.07144,9.65144
19,3.57942,1.99397,4.20623
20,3.85391,7.15692,14.29868
21,7.36702,3.39924,17.30144
22,5.87117,1.72273,18.29963
23,6.93231,6.49539,3.09978
24,5.31397,3.70251,3.11035
25,0.51893,3.92386,2.61576
26,2.82696,5.04259,11.49023
27,0.20507,4.84004,8.00238
28,3.12018,5.05238,18.70754
29,3.99953,5.32286,0.11229
30,5.0515,3.29029,16.95173
31,0.82653,3.6497,13.17763
32,4.27234,1.53936,8.18533
33,4.95081,3.75276,13.25026
34,0.06008,7.05318,12.20938
35,5.0,3.92662,14.94936
