c,Rg
0,2.0719107591061925
1,1.9543813017167349
2,2.872212359158007
3,2.0768923006742552
4,2.0373108065535805
5,1.9360180358147494
6,2.4301886061373916
7,1.8486638066181746
8,2.205276183474533
9,2.261344476434318
10,2.540378041571766
11,1.9818572591132793
12,2.2914983169097027
13,2.4185163693884726
14,2.4174619078074424
15,2.201301781242181
16,2.6132533972234686
17,2.178082385080968
18,2.1963075175849127
19,2.038578073290302
20,2.643625603238855
21,1.845517834890793
22,2.1030484998211527
23,2.730533103663092
24,2.090637980186909
25,2.7066303607437794
26,2.3131909437182223
27,2.189735499346896
28,1.48831180567111
29,1.8550346313748431
30,2.874561253843793
31,2.1678206845816375
32,2.596968889840616
33,1.848093160287111
34,2.6165693996911297
35,2.414364462420701
