c,x,y,z
0,1.61036,0.14805,15.01492
1,6.05936,3.67908,17.15108
2,0.26951,2.73865,1.31407
3,4.7391,1.79018,18.31034
4,4.23631,4.99949,10.37449
5,4.81593,5.07219,6.0
6,2.5,1.05767,11.72164
7,4.25383,3.57418,15.25148
8,5.1884,2.87584,3.74734
9,7.34368,1.83578,16.0
10,2.29896,4.86792,6.01568
11,6.89036,2.26347,4.20462
12,0.90341,0.78677,9.55871
13,1.66292,2.91816,12.0
14,4.5,1.85403,10.62494
15,6.86746,4.82599,0.88865
16,6.35989,3.67062,13.09311
17,4.24346,6.15024,10.90223
18,1.71827,6.27392,2.69943
19,1.66839,4.07219,18.40303
20,2.04919,6.20091,6.43783
21,6.12386,3.55418,8.44949
22,4.89756,1.35154,7.45025
23,3.39801,1.61036,3.90689
24,7.25,6.53867,9.28506
25,1.62995,5.48219,3.60076
26,4.53069,4.30352,0.70015
27,3.56101,4.55646,14.05561
28,3.00997,6.79739,19.92224
29,0.99269,5.28962,10.74237
30,2.27853,3.6726,10.70229
31,3.4566,4.28638,20.22986
32,7.15692,6.50678,16.05333
33,6.21323,1.5,9.55459
34,0.22929,2.83329,5.74852
35,0.36261,7.16854,17.97775
