c,x,y,z
0,3.69765,4.92235,11.70132
1,6.32607,6.37006,1.84892
2,4.79916,5.04839,10.34191
3,6.79393,2.20011,8.3044
4,0.84838,5.44354,7.24182
5,2.03677,2.78448,19.87459
6,0.63937,2.59388,19.17008
7,7.34308,3.20594,5.71322
8,6.48061,5.36009,4.04872
9,0.33639,3.73807,15.20372
10,3.33834,4.45167,5.15383
11,1.60767,2.94939,16.55585
12,2.66166,6.87343,17.74237
13,3.00406,3.703,14.0
14,0.56448,5.56692,19.45738
15,0.30279,6.98813,12.95173
16,4.64479,6.45412,18.15003
17,5.34455,3.67605,20.35263
18,3.7086,3.01238,19.16619
19,4.20011,7.29381,3.09887
20,5.89972,6.44879,16.0273
21,0.99269,0.26062,3.94816
22,0.65081,4.47812,7.41442
23,5.09858,0.97338,19.41253
24,6.34999,0.32271,20.40625
25,4.36297,1.03875,5.49528
26,5.39214,2.76193,13.08516
27,2.55418,0.97036,2.6866
28,7.03601,0.8476,11.94402
29,3.92487,3.11509,7.34928
30,1.33315,2.40012,4.23455
31,1.23172,5.70251,14.81646
32,1.41973,3.95781,10.95604
33,5.36696,2.61509,4.20372
34,5.55894,1.37269,14.24912
35,6.96478,5.76658,10.3587
