c,x,y,z
0,2.88195,2.89399,8.26
1,7.47329,6.97186,8.3629
2,3.10892,7.20969,15.49493
3,2.66206,7.11747,6.80785
4,4.52237,3.46039,2.32424
5,3.20705,4.02288,18.30096
6,3.57418,0.67393,12.44949
7,1.42726,5.09375,9.70229
8,1.31849,6.32639,3.74612
9,2.97541,2.78647,13.47182
10,2.51937,2.07951,8.77101
11,2.60538,2.76363,10.90117
12,6.11565,4.88728,0.82936
13,6.83415,5.28899,7.2455
14,2.24346,7.22907,0.19345
15,2.55252,1.34225,0.22691
16,4.83294,1.60482,2.69261
17,6.79682,4.75496,5.8485
18,0.84227,3.70163,16.65216
19,5.94156,2.55418,6.2479
20,1.473,5.16024,0.45733
21,7.24296,1.09005,16.39924
22,4.71887,4.16884,17.24907
23,4.30663,2.4464,3.32612
24,2.93351,3.40441,4.0024
25,0.02977,0.61874,2.5
26,1.09361,6.17718,12.44727
27,5.99425,2.11125,10.71897
28,5.46595,6.36941,10.83048
29,0.60155,6.71697,20.27612
30,4.84981,1.96354,15.04919
31,6.87327,4.05311,12.60726
32,4.5,1.06475,5.6631
33,3.97238,3.62081,16.08601
34,2.79163,3.00218,12.55027
35,1.58309,0.16684,14.64896
