c,Rg
0,2.3964130498309344
1,1.955193683756164
2,2.620708674881662
3,2.747505485799801
4,2.1161226074355897
5,2.969943827145557
6,1.886499548820513
7,1.650737725291332
8,1.6349356743615326
9,2.0874877301435806
10,2.675440922950832
11,1.9055266934105124
12,2.2577611870612007
13,2.4106032117708627
14,2.1768775753358294
15,1.599898531313783
16,2.3655116269847416
17,2.2051875373536824
18,2.442358323813277
19,2.0126277035010722
20,1.7444495521797125
21,2.153693919803833
22,1.9222508711403932
23,2.4119194567812583
24,1.9874174621352205
25,1.725917978815911
26,3.007594480078722
27,2.3774502701423637
28,2.2070030136137104
29,2.1525472881449086
30,2.2197229782565207
31,2.308149400580474
32,2.2246583713685117
33,1.991481619322659
34,2.2716287032215456
35,2.629633054401318
