c,x,y,z
0,3.5,5.1585,10.53959
1,0.59156,2.12791,9.19806
2,1.89399,2.40844,8.28707
3,0.00617,1.26784,9.48608
4,3.0,2.5,9.13736
5,1.36063,1.5,10.70277
6,6.40844,3.3048,10.51822
7,7.07776,6.5243,8.88192
8,4.45492,6.83426,10.23161
9,5.45492,0.93917,9.07219
10,2.59156,1.09281,9.95309
11,4.21038,2.5,9.55384
12,1.6497,6.5,8.4512
13,0.23423,3.40844,10.16827
14,3.54833,6.5943,8.57355
15,0.53425,4.96235,9.53492
16,6.41682,2.10601,10.09828
17,6.5,4.84932,10.51195
18,5.29749,2.79369,8.38522
19,4.55013,1.59826,6.68256
20,0.09036,7.07391,10.96211
21,1.59156,3.6114,10.30622
22,1.5,4.59156,9.5747
23,5.26146,4.02243,10.83649
24,5.75204,0.0876,8.44735
25,3.40625,0.00617,9.26894
26,1.42318,0.44125,10.03622
27,2.5,3.5334,9.45929
28,2.26146,5.25279,10.75561
29,3.71038,4.15068,8.66049
30,3.54508,1.03725,9.8301
31,5.63874,5.62497,12.2011
32,4.88231,4.3886,9.39804
33,0.31424,5.6884,10.5053
34,4.16292,3.40844,10.30482
35,4.51854,5.45492,10.37071
