c,x,y,z
0,4.76662,4.29367,10.55125
1,3.80325,3.25279,19.79632
2,4.34135,6.24078,9.0
3,1.33834,4.27435,2.57655
4,3.66089,5.60199,5.10173
5,6.31794,5.44582,2.52548
6,3.49897,3.73651,19.54267
7,1.21095,1.36685,9.16111
8,6.08261,4.22491,8.30055
9,4.97757,1.20456,1.4178
10,2.5015,2.10795,11.40303
11,5.5508,6.23941,10.26681
12,3.20536,6.29291,16.38777
13,0.70477,2.93201,16.85057
14,1.82498,0.88566,13.54419
15,3.71038,3.29749,13.54551
16,2.33545,0.49322,18.7572
17,2.40053,1.2641,4.5
18,3.32645,2.64441,16.05064
19,1.95614,5.07841,18.93864
20,5.99956,0.40373,16.85561
21,6.05899,2.1013,14.25159
22,3.79406,1.87393,7.5
23,5.507,3.63718,19.64546
24,6.6238,2.22559,1.46461
25,1.33161,2.97712,5.03459
26,6.61544,2.52027,12.89977
27,4.03886,3.56369,6.93972
28,5.60199,5.81199,17.95431
29,0.64066,5.77134,14.39356
30,2.21711,6.17127,13.39924
31,1.86747,0.46546,8.24672
32,4.33919,1.5,4.94865
33,3.67878,3.99176,2.74734
34,6.4291,7.42639,6.69656
35,4.66166,4.88814,13.50004
