c,x,y,z
0,4.07181,4.49902,12.3439
1,0.96909,0.97281,1.16925
2,6.44167,3.5,10.11432
3,4.64804,5.1695,8.37145
4,1.0751,2.14266,7.92192
5,0.04214,2.21887,18.9454
6,6.71626,4.27676,17.39778
7,0.46827,6.5905,11.55027
8,7.09548,7.48608,5.71713
9,4.10247,5.63904,17.70132
10,3.96718,5.2214,7.75328
11,1.72807,1.25981,16.64472
12,3.48046,5.57445,16.11115
13,6.26121,3.39924,14.04775
14,1.71038,6.57029,20.08375
15,5.10601,0.71046,14.20623
16,4.49807,4.02758,18.19414
17,3.05311,3.72766,1.67989
18,5.88588,3.97893,1.42667
19,0.39839,4.44042,3.60124
20,7.39613,1.93496,15.15692
21,2.01988,3.64239,4.32553
22,6.4951,5.07606,5.38777
23,4.25279,3.54305,18.24123
24,4.52526,0.25771,2.14959
25,5.56141,0.09539,5.70807
26,3.38735,2.02395,10.74
27,4.48834,3.29377,18.89836
28,3.72807,1.91142,14.94865
29,3.2797,2.31014,9.34784
30,2.40683,0.90258,3.97797
31,1.94689,4.61739,14.0
32,0.99589,0.31465,9.5
33,4.96682,2.27032,4.43952
34,7.13677,6.54295,13.74612
35,1.35533,1.39399,10.66614
