c,x,y,z
0,0.55833,7.33245,12.13467
1,2.44354,0.58391,17.0
2,5.36351,2.71887,11.15228
3,4.92059,3.24767,8.08432
4,7.22645,0.15146,3.01719
5,5.33545,3.44792,2.01067
6,1.22659,4.58094,7.65216
7,2.39518,3.60915,9.44997
8,4.6884,3.09651,9.13986
9,0.85514,1.46068,18.55027
10,3.60016,3.8068,6.09789
11,7.38253,4.62529,11.55003
12,4.35264,6.04818,19.86915
13,3.81004,6.78571,14.0372
14,7.25,3.34491,13.0
15,5.8116,5.73805,15.44925
16,6.0587,7.35474,5.15108
17,2.92781,5.79544,9.05912
18,7.4663,6.17229,1.66707
19,2.14767,3.66368,20.17103
20,3.4566,4.80979,12.84476
21,3.36925,1.13253,19.22394
22,2.61036,1.27725,10.69849
23,7.31588,4.45922,2.24912
24,1.10601,3.70262,4.30632
25,4.97893,1.59746,18.05299
26,4.12208,0.39673,11.25268
27,3.65196,0.38234,7.20372
28,3.40683,0.03699,2.7545
29,2.06624,6.37046,15.0
30,5.01914,4.00881,17.63992
31,4.65616,2.97967,14.2068
32,0.16574,1.89399,7.74972
33,5.96215,3.61621,4.35259
34,3.59176,4.81895,4.49015
35,2.56837,2.55581,1.56217
