c,Rg
0,2.1574978902886555
1,2.0931551362715566
2,1.686393922605273
3,2.1631121713401735
4,1.9397869239687127
5,2.109497214717289
6,1.846533852735985
7,2.3394279207960222
8,2.4903422468809384
9,2.2909796217338996
10,2.1319084322503157
11,2.0288346137869397
12,2.2041234105194745
13,2.295643800091818
14,2.133286218255769
15,2.108735883817601
16,2.562567195704339
17,1.701252298866926
18,2.209788929965937
19,2.2690461934037396
20,2.4121062739647265
21,2.54892779413227
22,2.1134906258131356
23,2.5016501880358892
24,1.8248483916479201
25,1.9674815674358934
26,2.4030439896514584
27,2.1662569608889894
28,2.290577756418673
29,2.007045314012616
30,2.272953054090647
31,1.8002468325760221
32,1.7070475760798232
33,2.419006795153747
34,2.094806846489671
35,2.7671938470949233
