c,x,y,z
0,0.95887,3.5,14.70033
1,5.57448,4.10601,7.66042
2,3.72766,1.03661,0.05999
3,5.95734,4.75835,10.57292
4,0.07295,1.88574,4.7495
5,5.74866,0.77662,16.85561
6,3.07306,3.40151,8.99927
7,4.75603,4.32284,20.30709
8,1.89012,5.88195,18.31191
9,5.3503,2.84208,2.96506
10,6.00691,1.70395,8.70132
11,1.50206,4.27193,17.49308
12,2.24346,4.62034,7.49005
13,4.48607,0.32001,13.10644
14,7.18397,0.97739,0.08456
15,5.58519,5.56885,4.5
16,2.8355,3.93721,12.74852
17,5.62651,5.44987,4.65961
18,5.74019,2.59221,6.906
19,0.07138,1.92394,12.52601
20,2.07606,1.78448,19.92869
21,1.0337,0.91739,11.3044
22,2.83336,2.55418,18.26825
23,2.44354,2.33643,4.50971
24,3.89399,0.59085,6.64066
25,0.39292,2.81768,4.28
26,5.64123,4.29628,15.95081
27,2.30931,6.08162,14.84795
28,5.03663,5.28228,13.78228
29,3.14259,6.0,9.44092
30,5.16628,3.5,12.30373
31,1.41906,1.02519,19.46247
32,4.83875,1.46291,14.69554
33,3.26131,3.55208,3.53275
34,5.55646,1.68444,10.5
35,5.49853,6.63465,2.39924
