c,x,y,z
0,2.72807,0.28058,10.58516
1,0.56239,1.42318,4.23236
2,2.94413,0.62094,16.95388
3,0.4057,2.6523,7.14463
4,1.53147,3.84506,11.6846
5,0.59085,1.57092,3.95128
6,5.57817,0.73885,10.82153
7,5.6497,5.66889,8.35624
8,3.10601,6.28796,12.73327
9,6.18578,6.39942,12.27093
10,2.28113,5.74208,5.1506
11,3.77911,3.99782,5.74237
12,2.42158,0.16574,0.37904
13,0.39781,3.9131,2.75208
14,1.52388,1.70337,0.5479
15,0.15104,1.51031,17.19627
16,0.35702,6.86938,15.77214
17,1.33834,3.69395,15.04827
18,5.8116,2.15418,8.89253
19,6.85195,4.6438,17.79868
20,1.3116,3.84226,12.41352
21,2.22732,1.30252,14.3094
22,4.29453,5.80983,10.04525
23,3.81768,3.7266,18.70132
24,3.28293,1.64418,7.49526
25,0.15061,5.88989,2.69849
26,1.66166,7.0535,9.31828
27,3.23342,2.34411,8.35783
28,3.34455,4.6714,15.3044
29,4.99755,3.55208,6.86453
30,0.40916,2.37003,19.65096
31,4.6497,0.38845,13.11783
32,5.38926,3.83708,13.3249
33,6.39415,4.94689,11.61116
34,4.75716,3.13253,10.88545
35,6.19288,2.52776,14.01046
