c,x,y,z
0,1.62404,2.5,5.00747
1,2.65545,0.18555,20.21517
2,1.34979,6.83442,1.95388
3,7.31138,1.54681,4.40504
4,5.3463,0.73854,13.74487
5,1.19579,4.45041,19.93705
6,6.87368,3.43631,14.74732
7,1.20649,6.49142,5.02763
8,0.56108,5.22152,7.46502
9,6.44535,7.15584,18.331
10,2.46374,6.00691,14.0646
11,1.47261,2.66839,19.76735
12,4.85233,1.44129,11.24792
13,6.83232,3.23342,10.74732
14,0.875,1.49162,12.98243
15,5.61555,4.03327,4.82697
16,4.94657,4.44792,8.55247
17,2.80132,0.22665,3.35916
18,5.80831,5.84407,18.85223
19,2.10721,2.32092,3.04612
20,1.97634,5.32378,13.68331
21,2.55013,4.73854,13.22798
22,3.35154,3.35854,15.11105
23,5.0848,1.46072,8.25506
24,3.5,5.70856,17.95128
25,3.94061,1.78584,19.02802
26,4.92322,2.92639,8.20424
27,3.07766,0.57212,8.49005
28,3.95858,3.35507,14.45219
29,5.22491,3.59242,0.04977
30,4.368,1.35665,5.60672
31,1.40204,5.5,10.90958
32,6.82173,1.5,17.10173
33,4.40967,5.47275,1.29005
34,2.38964,4.8116,7.90117
35,3.66839,4.8987,4.70132
