c,Rg
0,2.9605471606951306
1,2.6583755911082245
2,2.5239074812084534
3,1.6248783051662665
4,1.8429626610976142
5,1.979050482655761
6,1.6531160441420925
7,2.2737915039202696
8,2.4742688177520242
9,2.261447178711013
10,2.5916508163523884
11,2.652531700866174
12,2.401906151455548
13,2.503576212181287
14,2.482050323925766
15,2.040428366348596
16,1.8788391813564032
17,2.6836691549816636
18,2.248669474222479
19,2.0867737771497894
20,2.4128748187587354
21,2.2340982453330023
22,1.5083301203980513
23,2.4647916337086184
24,2.317956341888259
25,2.0187068344363435
26,1.9341530525788282
27,1.603965103548079
28,2.5921864709545877
29,1.7356055247088837
30,2.358315277332528
31,2.28711057679772
32,2.698843086676215
33,2.070633775055357
34,1.5411477924261514
35,2.641019779251946
