c,x,y,z
0,4.84918,3.70926,13.19414
1,6.02001,1.07606,5.86267
2,3.0,4.21038,8.30734
3,1.75654,6.7641,16.04887
4,4.52027,1.62428,18.83936
5,0.57305,0.55305,10.90964
6,2.54386,4.81331,5.49507
7,6.26134,3.55646,19.12496
8,3.74995,1.00856,9.8658
9,6.50681,3.43764,0.12893
10,1.20663,3.87713,7.59981
11,3.48063,4.0,20.3571
12,4.72453,5.75204,8.19849
13,5.23342,3.31118,5.64266
14,5.20962,5.23073,3.75208
15,2.89012,5.00067,12.25148
16,3.66292,6.207,1.39972
17,0.51366,5.39801,19.17189
18,3.10601,3.03765,5.39328
19,3.39399,2.38299,15.5647
20,3.98922,1.04984,3.82207
21,2.47516,0.18495,18.41039
22,0.46069,6.42788,6.21289
23,5.06235,4.703,10.90495
24,5.10488,3.62378,15.6529
25,0.94689,4.11998,13.7091
26,0.57783,2.75219,18.50741
27,6.36835,6.14552,13.79721
28,5.19211,6.7353,18.56337
29,1.83875,3.42735,4.40273
30,0.79726,2.68162,15.40689
31,1.7393,1.87827,7.24791
32,1.13516,1.59826,18.11669
33,4.20011,3.18316,2.10076
34,0.96275,1.94939,10.85579
35,4.78288,3.46641,10.19407
