c,x,y,z
0,6.44879,1.03785,7.64971
1,3.55267,1.74625,9.75208
2,3.7609,2.00047,8.5639
3,3.55689,2.03121,6.25388
4,1.60458,1.65806,4.72234
5,5.5,5.02243,5.53308
6,4.33161,5.11509,19.53626
7,6.80284,6.72807,11.74367
8,4.80731,5.18897,8.5
9,4.82762,1.87034,0.32584
10,6.99393,6.14552,7.70851
11,6.96301,4.16884,10.41484
12,6.76867,2.46771,17.74377
13,1.72785,4.26323,16.01719
14,6.55405,2.77742,14.24672
15,5.80048,5.23813,13.75208
16,3.99701,2.0,0.76059
17,3.72766,2.05061,7.89924
18,7.28834,2.09255,19.49085
19,3.05238,3.11757,18.20084
20,1.88828,0.8415,14.40734
21,2.09651,3.10601,20.13124
22,1.60199,3.59925,9.98948
23,4.01914,6.51165,1.55443
24,1.78455,5.3862,0.62344
25,3.44582,4.18232,11.90022
26,4.59826,1.63991,13.91229
27,0.23552,2.44582,5.13977
28,4.6757,6.36232,19.35572
29,0.87011,1.92879,16.24797
30,5.70163,5.8116,14.72896
31,0.5892,6.83426,13.80246
32,2.89399,6.32607,8.89827
33,2.67339,4.23842,2.24405
34,5.07606,5.33225,4.34877
35,4.8408,5.96682,16.63026
