c,Rg
0,2.3851342756960245
1,2.517394872402818
2,2.0343404631722786
3,2.5003919754710466
4,1.5592058712370216
5,2.169697971561941
6,2.3971790908065254
7,2.3331732040720854
8,2.7543326091995497
9,1.891288021904649
10,2.873148229016387
11,2.4364787114399338
12,2.2470913930011833
13,1.9321985219174556
14,1.7537686221391922
15,2.1725689480658605
16,2.1954652035502638
17,1.9468366171561493
18,2.277776037410175
19,1.9808612492802216
20,1.872345471754612
21,1.6732788151709803
22,2.154570894099333
23,1.969001804163724
24,2.6396373237435484
25,1.826124290129234
26,1.9496586300427052
27,3.207296303134464
28,2.01319412439536
29,2.7123668045823006
30,2.021331793768653
31,1.9498210679187977
32,2.4910826502948478
33,2.0484713444175875
34,1.675401040974966
35,1.674753739449475
