c,Rg
0,2.6986192128197706
1,2.3345869072279144
2,2.4395843102668127
3,1.839598739997394
4,1.9694655691582932
5,2.2678059164311217
6,2.45460662716045
7,2.3747452338724675
8,2.066915917593166
9,2.1409231474996946
10,2.352244446948488
11,2.4077982161510127
12,1.7295704306850301
13,2.2420522448194644
14,2.1565824832127336
15,2.2387163272956223
16,2.1009306449761733
17,2.3239001777184836
18,2.123432388681118
19,3.244307867804781
20,2.200652355211972
21,2.5074125277863635
22,2.0802873175597645
23,2.0794001333798167
24,1.8928926334845306
25,2.063534949813062
26,2.6360423204114154
27,2.686675828249474
28,2.471569446930432
29,2.6631199129967844
30,2.350301902075561
31,2.616080814997885
32,2.3344023595987045
33,2.1779041192164543
34,2.2766697092244192
35,2.7187081473560197
