c,x,y,z
0,5.30786,3.17932,2.69466
1,5.04674,3.63538,7.14439
2,4.80479,3.32996,0.78765
3,6.30254,6.25982,13.45195
4,0.79596,3.67661,5.44949
5,3.00062,0.24633,17.8494
6,3.08798,6.66625,5.58583
7,4.63264,4.89399,15.64545
8,3.63937,3.23649,15.86681
9,3.18526,4.66839,19.10076
10,1.2622,0.71717,13.65001
11,1.55646,3.92069,15.20229
12,5.8116,1.44792,11.87448
13,1.39144,3.78917,17.34999
14,6.15562,5.70689,1.34784
15,5.05311,0.98165,5.84308
16,1.63212,1.14649,15.00238
17,4.73807,1.29126,20.15402
18,7.32897,0.27438,7.39827
19,1.99639,1.91142,10.15034
20,0.59076,2.63176,19.0
21,0.14422,0.20507,9.68963
22,5.91062,4.83136,16.10644
23,4.56237,1.16621,2.34636
24,4.13617,2.1884,5.78967
25,3.61499,4.02107,11.71378
26,1.97712,6.5832,19.9301
27,1.34282,4.61036,10.14441
28,5.7006,5.14385,10.3345
29,6.13557,3.11805,11.33623
30,2.4344,2.4762,11.84495
31,0.95758,3.12585,1.09425
32,4.3801,0.96275,14.281
33,2.71038,1.45366,8.65001
34,0.27953,5.51937,7.07274
35,3.98182,6.38569,5.96541
