c,Rg
0,2.523808624598941
1,2.0106267698158202
2,1.8769092606996218
3,1.6402984868919437
4,1.696808361512873
5,2.6920112777995566
6,1.713967817580015
7,2.129904429170473
8,1.7905886931397732
9,2.491460538017811
10,1.9560873269616568
11,2.714115291655828
12,2.9632415267406067
13,3.1813284367697716
14,2.3012384646967816
15,2.2296881334841427
16,2.4198686681099035
17,2.9063124719307103
18,2.072523302185044
19,2.125514794020498
20,1.9443111165911693
21,3.06008224624764
22,2.6024701945267306
23,2.8757763462063597
24,2.0320526661235925
25,2.163770543773068
26,1.6598381179199375
27,2.1166056999120078
28,2.1276874288767136
29,1.9238828372330783
30,2.319731284093052
31,2.3767481444402137
32,2.358159473212106
33,2.8454111351085984
34,2.2213239689203372
35,1.8399742327815356
