c,Rg
0,2.315596883958864
1,2.051575521714958
2,1.7541331444904633
3,2.500045130412649
4,1.9438803625995094
5,2.1898766427586738
6,1.7902498964390419
7,1.6786111288800634
8,2.8633603556835108
9,1.9067390667314705
10,2.582149799779246
11,1.9326882799872305
12,1.8490988903246899
13,2.387489123200355
14,2.703318190539175
15,2.276209217141518
16,2.0715479659665137
17,2.4460735186416613
18,2.693715983339744
19,2.4043213064189235
20,2.336836232794245
21,2.2921996583413056
22,2.5719900231727184
23,2.3346261048827497
24,1.709348590223773
25,1.5732786064140067
26,2.7043610434444587
27,2.8668975869047015
28,2.102638126235706
29,1.944156117856794
30,1.7225364828066776
31,2.2950005882570053
32,2.849667105838856
33,2.9245574513932873
34,1.9838062963152425
35,2.306763324704119
