c,x,y,z
0,7.01372,5.72807,11.99526
1,0.18939,3.82931,4.65216
2,5.75654,7.148,4.16782
3,3.23807,2.27618,15.0
4,3.72785,2.91404,6.55051
5,0.73873,2.93489,1.44949
6,1.00918,7.48746,8.90964
7,4.81576,3.39573,9.95173
8,0.4168,5.36009,7.09883
9,2.95781,4.88958,17.99265
10,3.28891,0.52658,18.10466
11,4.02243,4.74859,19.79959
12,5.55894,4.64364,1.54115
13,4.90399,4.84582,7.49051
14,2.05267,6.61536,4.7124
15,2.78213,0.57461,12.45711
16,3.80932,1.11805,2.30734
17,1.62465,3.54482,12.14609
18,5.61582,0.8415,10.5
19,7.25,4.20962,3.60091
20,5.3121,2.39193,15.2455
21,5.65562,2.94061,18.44973
22,2.04626,5.75063,15.65072
23,2.55958,0.9657,3.15486
24,0.13848,3.91496,9.32824
25,4.5,3.66114,16.60076
26,1.33834,1.87792,8.74732
27,3.94939,5.77742,4.57924
28,0.70186,3.24767,17.74487
29,4.27283,1.17134,6.84476
30,3.33869,7.15035,20.25
31,0.00607,6.5243,17.5
32,6.07144,1.50137,12.94985
33,0.93988,3.86462,14.24792
34,2.8415,4.48454,9.75328
35,4.48033,5.81125,13.5
