c,Rg
0,2.369599122214557
1,1.5763882770434445
2,2.091650066335189
3,1.9455076458343723
4,2.1610182784974308
5,1.724818831066034
6,2.117781858454737
7,1.6416455159382004
8,2.272663635472702
9,1.5033296378372907
10,2.0285462775100798
11,1.6355427233796125
12,1.6537835408541228
13,2.7294688127912363
14,1.942935922772545
15,2.478911051248108
16,1.7334935823359718
17,1.7190113437671084
18,1.7846568297574745
19,2.1142374511865976
20,1.8894443627691184
21,1.9937402037376886
22,2.25055548698538
23,2.318404623873926
24,1.6155494421403511
25,1.9519221295943134
26,1.4230249470757708
27,1.9735754355990551
28,1.786057109949175
29,2.16794833886788
30,2.1737065119284162
31,1.9532024984624612
32,1.8207141456033125
33,1.77341478509682
34,1.795828499606797
35,2.32379000772445
