c,Rg
0,2.096425529323663
1,1.736375535418534
2,2.060339777803651
3,2.089258241577618
4,1.983683442487737
5,1.8013883534651822
6,2.2034064536530704
7,1.665833124895768
8,1.6140012391568974
9,1.8479718612576328
10,1.724818831066034
11,1.604680653588121
12,1.5763882770434448
13,1.8398369492974098
14,2.1908902300206647
15,1.812456896039186
16,1.8261982367749676
17,1.9672315572906003
18,2.5661254840712684
19,2.2956480566497994
20,2.0383817110639506
21,2.004993765576342
22,1.9144189719076647
23,1.9723082923316022
24,2.672077843177477
25,2.3484037131634756
26,1.5378556499229699
27,1.8721645226849055
28,1.5858751527153705
29,2.0285462775100793
30,1.8179658962697842
31,2.744995446262161
32,1.6718253497300488
33,2.1529050141610986
34,1.7058722109231983
35,1.6537835408541228
