c,x,y,z
0,5.7,2.8,4.0
1,3.5,5.65,18.25
2,1.3,4.85,2.85
3,3.95,1.35,11.4
4,2.45,6.1,14.65
5,3.1,4.35,17.95
6,3.85,2.2,16.45
7,2.35,0.95,13.7
8,1.65,5.55,11.7
9,3.7,2.2,16.2
10,6.0,3.75,17.65
11,5.0,1.0,8.0
12,4.85,2.3,8.55
13,3.95,5.9,8.55
14,3.7,3.9,10.4
15,5.25,4.7,2.95
16,3.5,1.2,18.2
17,4.3,1.3,16.3
18,4.95,3.85,8.5
19,4.35,5.35,8.0
20,1.8,2.95,14.05
21,1.7,4.55,17.35
22,1.2,3.45,3.75
23,3.3,1.95,9.65
24,4.0,5.25,15.45
25,3.65,3.3,6.25
26,4.1,3.65,14.15
27,1.9,2.5,4.4
28,1.75,1.1,6.35
29,3.6,4.65,2.95
30,1.4,2.6,10.7
31,4.15,4.65,12.2
32,5.45,5.45,12.9
33,2.1,5.35,2.95
34,3.95,3.0,3.35
35,5.1,3.1,5.2
