c,Rg
0,3.2218007387174024
1,2.0062402647738877
2,1.9118054294305162
3,1.7986105748604952
4,1.5280706789936125
5,1.9836834424877374
6,1.801388353465182
7,1.598436736314578
8,2.216979927739536
9,2.4525496936861444
10,2.1389249636207435
11,2.6258332011001766
12,2.0591260281974004
13,2.8513154858766505
14,1.710263137648707
15,2.0099751242241783
16,2.3270152556440196
17,1.9416487838947598
18,1.5491933384829668
19,2.82842712474619
20,1.7677669529663689
21,2.1552262062252305
22,2.364318083507378
23,1.9557607215607946
24,1.6446884203398526
25,1.8261982367749674
26,1.764936259472279
27,1.6985287751463032
28,2.009975124224178
29,2.415574465836232
30,1.7219175357722565
31,1.9144189719076647
32,1.7277152543170995
33,3.7449966622148003
34,2.079663434308542
35,1.850675552332175
