c,x,y,z
0,3.05,5.2,16.75
1,0.9,3.4,10.4
2,1.35,3.7,12.85
3,5.6,2.85,16.05
4,2.5,5.15,11.75
5,3.65,0.95,11.1
6,4.1,2.85,2.55
7,4.35,4.2,18.35
8,4.65,5.65,1.2
9,4.8,1.4,15.5
10,1.9,0.75,12.05
11,4.05,4.5,8.95
12,3.65,5.6,9.15
13,1.2,6.0,13.5
14,3.65,5.3,12.65
15,1.85,6.35,9.8
16,5.45,1.65,2.3
17,1.35,4.2,4.35
18,4.8,2.45,10.15
19,5.55,0.65,10.0
20,0.95,1.4,9.35
21,3.1,4.35,10.55
22,3.25,4.7,4.75
23,2.3,2.1,2.2
24,5.3,4.7,7.4
25,2.85,0.8,10.15
26,1.4,2.5,12.3
27,2.8,2.2,10.2
28,1.95,3.15,17.7
29,5.4,2.2,7.7
30,3.7,1.95,11.95
31,5.3,6.05,4.95
32,5.75,6.1,9.25
33,5.45,4.8,16.05
34,5.8,2.7,8.3
35,1.35,5.4,3.35
