c,x,y,z
0,1.55,5.0,13.75
1,5.15,5.2,2.75
2,2.65,1.6,6.45
3,2.4,1.8,4.4
4,1.1,2.7,3.1
5,4.4,0.85,7.65
6,4.95,3.15,16.8
7,5.95,1.55,10.0
8,3.9,5.2,12.6
9,1.5,3.95,6.75
10,5.9,4.45,8.25
11,5.55,1.6,2.25
12,1.95,5.15,6.2
13,2.1,4.45,14.65
14,1.7,2.1,11.0
15,0.9,1.85,14.85
16,3.2,4.5,7.1
17,3.2,4.8,15.7
18,4.8,2.75,3.35
19,5.65,4.65,5.3
20,3.95,3.8,2.85
21,3.7,1.75,11.45
22,3.45,5.45,6.5
23,4.85,4.5,18.45
24,1.6,4.2,2.0
25,3.75,1.75,18.8
26,4.05,5.1,1.05
27,1.95,4.45,10.8
28,1.75,6.2,9.75
29,3.95,1.15,11.9
30,1.95,1.15,14.9
31,1.9,4.05,18.15
32,6.05,1.45,14.9
33,4.85,5.25,10.1
34,5.95,5.2,13.55
35,5.7,4.2,16.0
