c,x,y,z
0,1.4,4.4,12.3
1,4.55,1.2,2.85
2,5.75,2.25,9.9
3,2.7,1.15,2.65
4,2.6,3.05,4.95
5,4.2,5.15,12.65
6,5.0,5.85,18.15
7,5.05,4.9,9.75
8,2.85,6.15,7.8
9,1.8,5.65,9.95
10,2.4,4.7,6.5
11,5.2,4.05,5.05
12,1.8,6.3,3.8
13,2.5,5.0,14.2
14,3.25,1.55,9.9
15,1.05,4.15,15.9
16,1.4,1.1,7.4
17,4.7,2.5,18.6
18,1.65,4.85,2.4
19,4.9,3.4,8.2
20,4.9,6.0,3.7
21,5.65,1.5,10.35
22,1.65,2.35,2.2
23,2.4,4.75,16.05
24,4.8,2.05,4.85
25,2.2,4.45,18.15
26,4.6,4.1,2.9
27,3.8,1.0,13.7
28,3.9,1.75,8.55
29,5.55,5.05,13.6
30,2.1,1.4,13.2
31,1.45,1.7,17.65
32,4.45,3.35,16.8
33,0.75,2.4,9.15
34,6.15,2.65,16.5
35,4.35,2.2,15.45
