c,Rg
0,2.048169914826404
1,1.9416487838947598
2,2.3355941428253324
3,1.736375535418534
4,1.812456896039186
5,2.3270152556440196
6,2.4768932153001675
7,2.219234102117215
8,2.297825058615211
9,1.8641351882307249
10,1.9196353820452468
11,2.08806130178211
12,2.440286868382486
13,1.8560711193270587
14,1.9544820285692062
15,1.8560711193270587
16,2.4031229681395834
17,1.7818529681205462
18,1.7790446874657195
19,1.9506409203131159
20,2.4259018941416404
21,3.2924155266308657
22,1.4747881203752626
23,2.585536694769579
24,2.322713929867387
25,1.8587630295441109
26,2.329162939770423
27,1.478174549909448
28,2.305428376679701
29,2.824004249288588
30,1.4949916387726054
31,1.7421251390184345
32,2.5690465157330262
33,1.8303005217723127
34,2.322713929867387
35,1.5604486534327235
