c,Rg
0,1.949358868961793
1,2.084466358567583
2,1.6718253497300488
3,1.7677669529663689
4,2.444381312316063
5,1.5378556499229699
6,1.3838352503098048
7,1.8774983355518586
8,2.49899979991996
9,2.7193749281774293
10,1.9196353820452465
11,1.7930421077041108
12,2.5278449319529077
13,1.9013153341831543
14,1.705872210923198
15,1.7705931209625774
16,2.4627220712049502
17,2.7340446228984634
18,2.0952326839756963
19,2.25055548698538
20,1.942935922772545
21,1.5049916943292412
22,1.787456293171948
23,2.28801223772951
24,1.450861812854691
25,1.794435844492636
26,3.0364452901377956
27,1.958315602756614
28,2.0700241544484452
29,2.4135036772294343
30,1.8479718612576328
31,2.141261310536386
32,1.9987496091306687
33,1.9735754355990551
34,1.7248188310660344
35,2.2527760652137623
