c,x,y,z
0,1.6,4.65,16.75
1,5.4,5.25,2.65
2,3.1,1.35,7.35
3,1.9,1.6,4.3
4,1.65,3.3,1.85
5,5.1,2.55,5.25
6,5.25,4.95,18.2
7,5.75,3.15,10.3
8,2.6,4.85,11.45
9,1.35,4.05,8.7
10,5.7,3.3,7.9
11,4.9,0.85,1.85
12,2.75,5.7,5.55
13,2.75,3.15,14.1
14,3.75,1.65,9.7
15,1.2,1.35,17.15
16,2.55,3.7,7.85
17,3.25,3.55,14.2
18,3.35,3.15,2.0
19,5.9,4.9,6.2
20,2.85,2.3,3.65
21,3.5,2.3,11.0
22,4.3,5.6,5.1
23,3.0,4.35,17.65
24,1.15,5.15,2.2
25,4.2,1.2,16.7
26,5.3,4.75,1.35
27,1.25,2.45,11.3
28,2.05,4.9,8.55
29,5.75,1.85,11.8
30,1.6,0.95,12.75
31,2.55,2.95,18.2
32,5.8,1.5,17.4
33,2.9,5.25,10.35
34,3.65,4.75,13.6
35,5.35,5.05,17.0
