c,x,y,z
0,4.55,4.7,13.65
1,2.95,3.15,3.8
2,2.05,1.15,11.1
3,1.4,5.55,15.65
4,3.1,4.7,1.3
5,1.25,2.25,1.8
6,1.2,1.7,16.4
7,1.35,5.65,18.2
8,3.25,6.2,8.45
9,5.45,1.2,12.65
10,5.9,3.9,11.8
11,1.9,1.2,6.8
12,4.5,4.7,10.2
13,3.55,2.55,9.4
14,5.55,4.6,12.75
15,4.05,2.7,6.35
16,3.45,6.15,3.7
17,4.9,2.2,16.1
18,5.8,2.95,5.15
19,5.0,5.7,18.0
20,4.15,3.2,2.05
21,3.9,5.85,12.75
22,4.7,6.2,5.5
23,2.55,2.65,13.7
24,4.0,1.55,18.25
25,6.35,3.75,17.3
26,5.6,1.6,9.5
27,2.55,3.15,5.9
28,1.65,4.3,10.65
29,3.95,0.65,6.1
30,2.15,3.8,8.05
31,2.1,1.8,15.0
32,4.05,5.0,18.25
33,1.7,4.3,11.3
34,5.2,1.15,4.05
35,3.1,4.25,16.95
