c,Rg
0,1.787456293171948
1,1.541103500742244
2,1.461163919620246
3,2.3334523779156067
4,2.4392621835300936
5,1.4849242404917498
6,1.793042107704111
7,1.9300259065618783
8,2.8346075566116733
9,1.5842979517754863
10,2.560273422898422
11,2.623928352680385
12,1.4815532390029054
13,2.55049014897137
14,2.28801223772951
15,1.6733200530681511
16,1.7902513789968153
17,2.1330729007701543
18,1.6477257053284082
19,2.0916500663351885
20,1.948075973877816
21,2.260530911091463
22,1.464581851587681
23,2.2483327155917117
24,2.0334699407662753
25,2.28801223772951
26,1.8261982367749676
27,2.0976176963403033
28,1.9987496091306685
29,1.8055470085267789
30,1.4849242404917498
31,1.6077935190813526
32,2.1295539439046856
33,1.896048522585854
34,1.7818529681205462
35,1.8013883534651822
