c,x,y,z
0,3.3,0.9,4.7
1,1.9,1.6,15.4
2,2.8,3.2,13.7
3,4.6,1.3,9.4
4,1.6,2.5,15.8
5,4.15,2.3,18.35
6,5.8,1.15,13.55
7,5.15,3.1,18.65
8,6.2,5.85,13.55
9,1.8,2.05,4.55
10,2.4,1.5,8.3
11,2.85,3.45,11.4
12,3.85,2.5,1.05
13,2.85,6.05,5.9
14,4.4,5.05,10.45
15,4.3,3.5,8.4
16,5.6,2.35,11.55
17,2.35,4.95,18.3
18,2.95,4.8,15.15
19,5.65,1.2,6.65
20,5.6,3.1,16.3
21,1.5,2.6,8.8
22,3.9,4.7,1.6
23,2.7,3.55,4.15
24,3.1,6.3,16.1
25,5.6,2.2,4.5
26,2.65,2.05,13.3
27,0.85,4.05,8.5
28,5.4,5.1,7.4
29,1.05,3.6,4.65
30,5.3,5.05,4.15
31,3.45,4.5,17.95
32,4.75,5.5,14.35
33,3.15,5.2,4.35
34,2.65,5.9,6.75
35,3.3,4.65,11.75
