c,Rg
0,2.4586581706288495
1,3.4329287787543747
2,4.034228550788861
3,3.0716445106815344
4,3.406611219379165
5,4.605974381170612
6,3.597916063501204
7,1.433527118683145
8,4.388051959582977
9,3.144041984452498
10,4.566727493512176
11,2.734958866235469
12,4.772315999596003
13,3.3889526405661083
14,3.291656118126558
15,4.365203317143429
16,2.5787593916455256
17,1.9196353820452468
18,3.593744565213282
19,4.188675208225149
20,4.25382181103064
21,3.2148094811357018
22,4.687749993333689
23,2.8416544476765644
24,3.4590461112855952
25,5.011985634456668
26,4.012480529547776
27,4.428882477555709
28,2.1575449010391416
29,3.830796261875591
30,2.8661821295933025
31,2.73221521846285
32,3.1913946794465895
33,3.0991934434623474
34,3.131293662370235
35,3.1480152477394387
