c,x,y,z
0,2.0,5.3,8.3
1,1.7,1.9,15.5
2,2.65,5.15,14.1
3,6.2,3.55,8.25
4,1.7,1.55,14.75
5,2.3,2.45,13.05
6,4.65,4.75,5.2
7,4.8,2.05,14.75
8,4.0,5.95,9.05
9,3.85,2.0,9.65
10,3.6,1.15,11.85
11,2.6,2.6,6.6
12,4.25,5.65,15.8
13,1.05,4.75,13.5
14,1.5,5.45,10.25
15,5.4,3.55,17.25
16,5.55,3.2,8.45
17,2.9,4.95,4.05
18,5.75,3.1,8.45
19,4.05,1.1,7.95
20,4.1,4.1,18.3
21,4.05,4.65,11.6
22,3.6,5.55,13.65
23,5.75,4.35,6.6
24,3.95,6.25,6.8
25,4.3,0.9,8.2
26,3.85,1.7,17.75
27,5.1,2.15,1.45
28,1.6,2.3,6.2
29,5.0,5.4,4.1
30,3.8,1.15,10.25
31,1.5,5.15,1.95
32,2.75,3.7,1.05
33,1.25,4.55,16.0
34,2.4,3.3,3.5
35,4.3,1.4,2.8
