c,x,y,z
0,5.2,4.6,9.3
1,0.9,0.75,9.65
2,0.65,3.3,11.25
3,4.6,1.2,10.5
4,3.9,4.35,3.55
5,5.25,1.55,7.3
6,6.1,3.2,17.6
7,4.5,3.65,14.25
8,4.6,6.2,9.1
9,4.9,2.6,15.3
10,2.0,1.2,13.1
11,2.35,3.95,2.8
12,2.75,5.65,8.1
13,1.4,5.85,10.45
14,3.9,5.7,12.7
15,1.25,5.7,8.15
16,4.2,2.4,1.6
17,2.25,3.15,17.7
18,2.8,1.35,7.15
19,5.9,1.45,14.55
20,2.6,2.95,5.25
21,1.9,2.85,9.95
22,2.2,4.55,9.65
23,2.6,5.25,18.35
24,5.35,6.2,16.35
25,3.95,1.1,13.65
26,1.1,2.1,9.5
27,4.1,2.05,2.45
28,2.65,3.75,9.5
29,5.35,3.6,7.85
30,3.55,0.8,3.35
31,5.0,4.8,16.6
32,5.2,4.8,11.5
33,1.6,6.05,10.55
34,5.4,3.7,6.3
35,2.25,2.1,18.65
