c,x,y,z
0,2.7,1.8,17.9
1,3.45,4.6,13.15
2,2.1,6.0,14.6
3,5.7,1.75,16.55
4,3.1,5.85,8.95
5,4.55,1.45,10.6
6,1.2,5.35,3.55
7,5.2,5.7,13.1
8,3.8,3.05,2.45
9,4.35,1.85,16.2
10,1.6,1.3,8.0
11,1.8,3.55,6.35
12,2.1,5.1,10.4
13,5.35,5.15,17.2
14,4.95,3.45,13.9
15,2.1,4.1,18.1
16,5.85,1.8,3.75
17,4.75,4.6,6.75
18,1.5,1.65,12.25
19,3.75,2.6,2.95
20,2.75,2.95,8.7
21,3.7,3.35,16.95
22,5.6,4.7,1.4
23,2.3,3.15,2.35
24,6.3,1.6,11.9
25,3.7,3.25,9.45
26,2.6,2.4,15.5
27,5.15,4.7,11.35
28,4.35,1.05,16.7
29,4.8,5.05,5.25
30,1.85,3.15,15.0
31,3.65,5.5,5.05
32,5.2,4.65,8.25
33,3.15,5.75,16.7
34,6.3,3.1,4.9
35,3.4,1.25,5.65
