c,x,y,z
0,3.05,4.95,11.4
1,4.8,4.1,6.7
2,4.9,1.85,5.85
3,4.3,1.2,3.7
4,2.0,2.4,5.8
5,5.55,4.0,12.05
6,3.45,2.1,18.45
7,4.35,4.8,11.05
8,1.0,4.7,9.6
9,2.35,5.7,7.85
10,3.5,4.65,9.25
11,4.8,5.5,5.3
12,3.05,5.2,3.55
13,3.25,5.7,14.35
14,3.6,1.35,7.45
15,3.85,5.65,18.6
16,1.1,1.9,7.2
17,3.95,0.65,15.2
18,3.8,6.05,1.15
19,6.25,3.3,4.45
20,6.0,2.55,1.85
21,4.75,1.45,10.6
22,3.15,3.95,1.9
23,1.7,6.0,16.4
24,1.85,2.85,4.0
25,2.1,1.15,18.05
26,2.55,1.5,1.25
27,4.5,2.0,16.1
28,3.75,2.9,8.45
29,4.15,1.55,11.7
30,1.65,1.05,12.8
31,2.0,3.15,16.05
32,5.7,2.55,17.45
33,1.9,4.25,13.25
34,5.0,4.75,15.45
35,5.0,5.15,17.95
