c,Rg
0,1.8854707634964802
1,1.4543039572248988
2,1.820714145603312
3,1.9222382786741086
4,2.5446021299998947
5,2.486966023089178
6,2.2704625079485456
7,2.6888659319497505
8,1.6837458240482737
9,1.710263137648707
10,1.6385969608173938
11,1.5427248620541514
12,2.169101196348386
13,1.9710403344427025
14,2.3291629397704234
15,1.6355427233796127
16,1.8947295321496416
17,2.7212129648375556
18,2.138924963620744
19,1.9937402037376886
20,1.4815532390029051
21,2.2102036105300344
22,2.57390753524675
23,2.0334699407662757
24,2.378024390118823
25,2.28801223772951
26,2.0137030565602267
27,1.6658331248957683
28,2.254994456755936
29,2.9266021253323795
30,1.8452642087245934
31,1.6416455159382004
32,2.701851217221259
33,1.7958284996067975
34,1.9506409203131159
35,1.6688319268278635
