c,Rg
0,3.613170353027933
1,4.767074574621211
2,5.010488998091902
3,3.558791929854849
4,4.449719092257398
5,5.257375771237966
6,4.382921400162225
7,2.303258561256204
8,2.9546573405388314
9,2.6832815729997477
10,4.4715769030622745
11,3.959166578965831
12,3.811167800031901
13,4.562345887808157
14,4.32145808726638
15,5.317424188458167
16,3.4014702703389896
17,2.869668970456349
18,4.331858723458095
19,3.9918667312424145
20,4.658862522118462
21,3.1859064644147983
22,3.558791929854849
23,3.5263295365010907
24,4.548626166217664
25,5.306128532178616
26,4.9994999749975
27,4.322614949310197
28,2.735872804060891
29,5.3474292889200505
30,4.208325082500163
31,3.6796738985948196
32,4.457016939613311
33,4.298255460067491
34,4.9451996926312285
35,4.621147043754396
