c,x,y,z
0,2.45,4.4,16.75
1,2.0,3.9,14.0
2,4.2,5.2,18.2
3,5.9,1.35,16.75
4,3.2,2.1,8.4
5,6.0,6.05,7.05
6,2.7,3.65,5.85
7,4.65,1.0,6.75
8,3.55,2.9,1.55
9,4.15,1.65,13.8
10,1.5,4.4,3.4
11,2.2,1.1,11.1
12,2.9,5.95,8.85
13,3.8,3.85,17.55
14,1.95,2.55,9.6
15,1.15,1.85,18.2
16,5.85,1.9,2.25
17,4.1,6.05,3.15
18,1.9,4.65,14.65
19,4.8,2.85,3.45
20,2.45,3.15,7.3
21,2.5,5.1,11.3
22,1.85,4.4,2.25
23,3.35,1.1,4.15
24,3.85,1.75,18.9
25,6.4,3.55,10.55
26,2.7,1.15,16.25
27,4.25,6.35,13.7
28,4.65,4.55,12.1
29,4.05,5.2,3.65
30,4.5,1.75,10.05
31,2.45,4.4,7.55
32,4.95,4.35,13.4
33,6.2,4.55,16.45
34,3.9,3.25,4.75
35,1.3,4.8,8.9
