c,x,y,z
0,5.85,5.5,12.15
1,2.85,1.9,9.95
2,1.3,4.8,10.1
3,5.7,5.65,13.85
4,0.95,3.55,3.9
5,4.9,2.2,6.9
6,1.75,2.8,18.25
7,3.45,1.55,18.3
8,4.5,4.8,8.2
9,4.2,1.25,14.95
10,2.25,3.1,12.65
11,5.65,1.05,5.2
12,3.75,5.2,5.55
13,3.0,4.35,9.95
14,4.25,5.8,8.85
15,3.25,3.4,8.25
16,1.05,5.5,2.35
17,1.8,1.65,13.75
18,1.95,1.35,3.6
19,5.4,3.6,15.2
20,4.35,4.2,2.15
21,5.65,1.1,13.15
22,1.15,1.35,9.4
23,3.65,3.9,14.25
24,5.1,3.45,18.45
25,5.15,5.35,16.6
26,4.55,2.15,8.6
27,5.5,5.0,1.7
28,4.85,2.0,12.55
29,3.9,4.35,2.55
30,3.75,2.3,4.05
31,2.1,4.4,16.1
32,1.75,5.75,17.0
33,1.4,5.9,9.8
34,3.1,2.1,5.9
35,1.65,3.15,19.1
