c,x,y,z
0,4.25,4.55,13.5
1,4.0,2.05,5.25
2,0.95,2.3,11.15
3,1.05,6.05,16.4
4,3.1,5.0,1.1
5,2.35,3.1,2.95
6,1.3,2.45,16.65
7,1.5,4.85,16.25
8,1.45,5.8,9.45
9,5.15,1.05,14.6
10,5.9,4.05,13.15
11,2.15,1.4,5.35
12,4.3,5.35,8.25
13,3.05,2.75,10.5
14,5.45,3.65,12.4
15,4.7,3.4,7.2
16,2.8,5.5,4.8
17,3.8,2.85,17.55
18,5.9,5.1,3.6
19,5.7,4.75,16.15
20,3.6,4.2,1.5
21,3.7,5.3,13.3
22,2.75,5.6,6.15
23,3.25,2.3,14.25
24,3.15,1.8,18.55
25,5.5,2.4,17.9
26,5.1,1.65,10.45
27,2.65,3.5,4.55
28,1.0,2.8,10.3
29,5.65,2.1,3.75
30,4.35,1.1,7.55
31,2.3,1.1,14.0
32,4.15,5.7,18.75
33,1.8,5.25,10.75
34,3.9,1.85,1.35
35,2.4,3.0,17.1
