c,x,y,z
0,2.25,5.15,11.3
1,4.85,5.05,1.1
2,1.35,0.85,8.8
3,5.55,1.3,4.85
4,1.8,2.2,9.3
5,2.05,2.2,5.65
6,2.15,1.3,18.15
7,4.85,1.0,7.05
8,6.15,5.75,12.0
9,4.0,4.9,3.2
10,2.95,3.4,9.35
11,6.15,2.75,8.6
12,1.75,6.4,6.35
13,2.05,2.65,11.6
14,4.2,5.0,12.3
15,1.7,3.05,16.05
16,4.65,3.9,3.15
17,3.85,5.2,17.65
18,5.65,2.25,3.0
19,3.6,4.45,5.65
20,1.8,2.45,1.85
21,1.25,3.0,10.15
22,1.3,4.55,6.95
23,5.45,1.65,18.1
24,1.4,5.45,1.85
25,3.9,1.9,16.7
26,2.0,1.75,2.35
27,3.6,2.45,8.15
28,2.8,5.6,11.3
29,4.65,3.1,12.75
30,3.25,0.9,12.75
31,5.1,6.05,16.75
32,5.35,4.15,13.5
33,3.35,6.25,8.7
34,3.35,5.15,12.3
35,4.65,4.75,15.5
