c,x,y,z
0,1.15,4.75,14.4
1,5.95,4.0,6.85
2,4.3,0.9,7.7
3,4.65,1.65,5.2
4,1.25,3.0,5.55
5,4.05,3.5,10.15
6,5.25,4.3,18.95
7,3.65,4.45,10.0
8,1.25,3.9,11.55
9,1.55,6.05,8.4
10,3.7,5.7,7.2
11,3.95,4.6,3.75
12,4.1,5.5,4.9
13,4.4,4.35,13.95
14,2.7,1.75,6.65
15,1.1,4.35,17.75
16,1.3,1.4,8.4
17,4.9,2.25,14.75
18,2.6,2.5,2.0
19,5.7,2.95,8.35
20,5.1,2.4,3.6
21,3.85,1.6,10.65
22,1.6,5.45,3.05
23,3.1,5.8,16.9
24,1.3,2.35,3.75
25,2.3,3.4,19.2
26,4.7,4.95,1.25
27,3.95,2.05,15.6
28,1.75,3.6,8.65
29,5.2,2.15,12.35
30,2.2,0.85,14.15
31,2.5,2.85,16.95
32,6.1,1.05,15.25
33,2.1,4.3,12.4
34,6.05,6.0,15.25
35,4.75,4.1,16.55
