c,x,y,z
0,2.15,5.5,16.35
1,1.9,2.5,14.3
2,3.15,4.8,17.35
3,3.9,2.95,14.45
4,4.9,1.3,8.0
5,4.55,4.25,10.4
6,1.4,4.35,5.15
7,5.7,5.7,5.9
8,3.2,2.4,2.5
9,3.35,0.9,15.05
10,1.85,1.4,7.45
11,3.8,2.8,12.5
12,3.9,6.0,12.2
13,3.95,3.6,17.95
14,2.35,1.35,11.8
15,2.4,1.2,17.7
16,3.7,1.9,3.2
17,3.05,1.45,3.4
18,3.2,5.5,17.5
19,5.0,4.35,2.25
20,3.95,1.3,6.35
21,1.25,4.0,11.85
22,5.0,4.45,2.45
23,5.95,3.4,6.95
24,3.85,3.25,18.2
25,1.5,4.45,6.55
26,5.8,1.2,17.9
27,6.2,2.9,14.7
28,4.1,5.7,11.4
29,4.55,5.1,2.65
30,5.25,1.65,6.2
31,1.95,5.95,3.4
32,5.4,4.65,16.55
33,5.65,4.95,12.9
34,4.15,5.4,6.15
35,1.4,3.45,9.45
