c,x,y,z
0,2.7,5.3,4.5
1,4.6,4.7,12.6
2,2.7,3.35,6.45
3,3.6,1.9,9.1
4,4.75,5.45,17.0
5,2.1,5.8,17.1
6,5.3,5.1,16.9
7,2.5,3.0,12.1
8,1.45,2.1,11.25
9,3.25,1.8,14.45
10,5.7,2.0,16.5
11,5.3,2.6,10.3
12,4.8,2.9,6.4
13,2.8,5.55,7.35
14,1.75,5.9,13.35
15,4.95,4.0,2.75
16,5.6,4.1,17.6
17,2.9,1.9,15.9
18,5.85,3.15,11.4
19,3.45,5.7,9.15
20,3.45,1.85,18.4
21,1.75,1.5,18.55
22,3.55,0.95,1.9
23,3.15,2.4,11.65
24,5.7,5.9,11.4
25,3.7,1.45,6.15
26,1.25,3.6,16.75
27,1.4,2.8,1.5
28,5.3,1.25,3.45
29,5.35,5.05,1.1
30,2.35,1.4,8.55
31,1.6,3.5,11.1
32,3.8,3.6,14.1
33,1.6,5.25,1.85
34,4.1,5.7,3.4
35,4.55,3.4,3.05
