c,Rg
0,2.313006701244076
1,2.1083168642308014
2,2.5327850283827877
3,1.9065675964937618
4,1.7102631376487074
5,1.445683229480096
6,1.443952907819365
7,1.8721645226849055
8,2.4617067250182343
9,1.958315602756614
10,1.3856406460551018
11,1.9583156027566142
12,1.5937377450509227
13,2.5874698065871224
14,1.8774983355518586
15,1.83983694929741
16,1.9924858845171276
17,1.7478558292948532
18,1.6598192672697833
19,1.8439088914585775
20,1.6324827717314507
21,1.8748333259252674
22,1.6763054614240211
23,1.736375535418534
24,1.8920887928424501
25,2.1644860821913365
26,2.2549944567559366
27,1.7535677916750183
28,1.5049916943292412
29,1.736375535418534
30,2.4849547279578355
31,1.5604486534327233
32,1.6232683080747927
33,2.209072203437452
34,1.7564168070250297
35,1.7677669529663689
