c,Rg
0,2.008730942660067
1,1.6985287751463027
2,1.5556349186104046
3,2.3194827009486403
4,1.8907670401189038
5,1.6926310879810758
6,1.372953021774598
7,2.521904042583699
8,2.3162469643800936
9,2.1177818584547365
10,2.0772578077840986
11,2.0676073128135335
12,1.7705931209625774
13,2.082066281365701
14,2.906028217344078
15,2.1505813167606567
16,2.225982928955206
17,1.8096961070853856
18,2.053046516764781
19,1.96596032513375
20,2.355843797877949
21,1.5953056133543817
22,1.5572411502397436
23,2.4114311103574986
24,2.24610774452162
25,1.647725705328408
26,2.103568396796263
27,2.567099530598687
28,1.8
29,2.7468163389640745
30,1.9300259065618783
31,1.6970562748477143
32,2.1272047386182646
33,1.6278820596099706
34,2.2360679774997902
35,1.5049916943292412
