c,x,y,z
0,1.3,3.05,7.05
1,1.8,1.95,16.75
2,2.25,3.65,16.3
3,4.9,2.85,9.75
4,2.7,2.45,14.75
5,2.2,2.55,13.45
6,4.45,4.4,5.25
7,4.75,2.3,16.75
8,3.45,5.9,8.55
9,3.65,2.05,9.7
10,3.3,0.7,12.6
11,1.75,1.65,4.2
12,4.85,5.45,16.5
13,1.45,5.7,13.65
14,1.1,5.1,9.4
15,5.45,4.9,15.05
16,6.05,1.35,9.7
17,2.35,5.65,3.4
18,5.05,3.5,7.95
19,5.65,1.2,7.35
20,2.95,3.3,16.95
21,3.6,5.1,11.4
22,3.45,5.8,13.45
23,5.6,4.2,8.2
24,3.95,6.2,5.35
25,3.5,1.0,10.4
26,4.35,2.15,17.5
27,5.3,2.3,3.4
28,1.9,1.25,3.75
29,5.6,5.25,3.35
30,2.9,2.15,11.55
31,1.6,5.65,1.45
32,2.3,4.15,2.15
33,1.15,4.75,16.2
34,2.95,3.95,3.8
35,4.1,2.5,2.9
