c,x,y,z
0,3.4,5.85,10.85
1,1.8,2.2,16.3
2,1.7,3.2,12.8
3,5.05,1.65,4.9
4,1.0,2.65,8.15
5,2.7,1.7,6.2
6,5.4,3.85,9.55
7,6.5,2.1,7.4
8,4.5,5.8,9.6
9,6.45,0.9,8.85
10,1.95,0.75,10.1
11,3.9,2.7,7.6
12,0.85,6.1,12.35
13,0.65,4.45,13.9
14,3.55,6.3,14.35
15,1.55,5.25,17.2
16,5.95,3.25,7.4
17,6.0,5.6,10.9
18,4.7,3.45,4.35
19,5.5,1.0,9.6
20,1.25,1.35,11.3
21,2.4,4.45,6.75
22,1.85,4.8,9.85
23,5.15,2.45,7.6
24,5.85,6.2,10.25
25,2.95,1.0,10.35
26,0.7,1.3,15.4
27,2.8,2.3,8.5
28,2.25,5.35,17.6
29,3.15,4.45,11.5
30,4.3,0.8,8.8
31,4.8,5.9,12.5
32,5.4,4.15,12.65
33,2.9,5.7,15.4
34,4.0,4.1,8.3
35,4.65,3.3,14.25
