c,Rg
0,3.5763109484495335
1,4.69201449273124
2,3.2931747600150225
3,4.285440467443224
4,4.129164564412516
5,4.887739763939975
6,3.8548670534792766
7,4.355456348076514
8,3.9344631145812006
9,5.104409858152066
10,4.928488612140643
11,3.62560339805666
12,3.802630668366309
13,2.838133189263675
14,2.8956864471140515
15,4.320300915445589
16,3.901922603025334
17,3.224127789030702
18,3.409545424246464
19,4.701595473879053
20,3.9236462633626896
21,4.024301181571777
22,4.0155946010522525
23,3.170961999141585
24,5.479963503528103
25,5.124451190127583
26,2.3759208741033446
27,3.399264626356707
28,3.849025850783546
29,3.509985754956849
30,3.6117862616716403
31,3.424908757908742
32,3.374166563760598
33,5.10294032886923
34,3.7940743271580755
35,2.043281674170255
